contrast,dissimilarity,homogeneity,energy,correlation,ASM,image,label,sum_of_squares,sum_average,sum_variance,sum_entropy,difference_variance,difference_entropy,IMC1,IMC2
102.65858759842519,4.214443897637795,0.4903094427765017,0.2825097082332377,0.9896662131082578,0.07981173524602908,img-0,0,33589.99766667081,338.3658956692913,67180.0056594488,9.491926961300809,3.989556367195396e-37,3.3351201726345154e-15,0.3353987122897873,
71.56963582677167,3.806594488188977,0.4425724143065677,0.16299203706313967,0.9859129757878062,0.02656640414599189,img-1,0,40976.68951401209,392.10420767716533,81953.39099409447,10.963938970408325,3.333755860539519e-37,3.3027053979718524e-15,0.32977660515256824,
54.70324803149606,3.479084645669291,0.474595590602912,0.25546946167617746,0.9880596547635021,0.0652646458491159,img-2,0,43909.41909409155,408.0134104330709,87818.85063976378,9.697274401464014,1.2352774651591055e-35,5.107127823121739e-15,0.3384191438481556,
71.63502706692915,3.867310531496064,0.4403471412812027,0.16071184903961985,0.9858629852786419,0.025828298421733564,img-3,0,40940.41721685781,391.953186515748,81880.84639517713,11.01009491488405,4.883094220868238e-37,3.385543155489644e-15,0.3314963514773891,
72.42488927165354,3.838890255905512,0.43833959371374753,0.15663727512990117,0.9857134336340873,0.02453523596012035,img-4,0,40958.346472439094,392.0389394685039,81916.70490895664,11.038532316607984,1.0848353175926171e-36,3.511600611248208e-15,0.3303421371610464,
66.55339566929133,3.905511811023622,0.45622885295902466,0.24708418754344436,0.9854676287098176,0.06105059573400398,img-5,0,43879.65285609674,407.8716781496062,87759.31815944874,9.733017287495533,6.457118751775521e-37,3.824943436939246e-15,0.34768671080139457,
54.7593503937008,3.483021653543308,0.4742083316793556,0.2535840118833337,0.9880382013935111,0.06430485108284673,img-6,0,43896.83875533375,407.9603838582677,87793.68996062988,9.73550978763554,1.2166202949033144e-35,4.912639174415178e-15,0.33811664418690224,
66.48400590551182,3.9119094488188986,0.4547645475620121,0.24547843258331273,0.9854729895565087,0.060259660863560015,img-7,0,43871.23504165049,407.83796751968504,87742.48252952755,9.757291087532181,5.186049119453652e-37,3.562023596523696e-15,0.34741286257643716,
71.81772883858268,3.79029281496063,0.45759880205233605,0.20438275169786474,0.9859631648545124,0.04177230919159103,img-8,0,41024.24736726683,392.2553518700787,82048.5067052165,10.620912939149076,3.406638985544108e-36,4.419214299949508e-15,0.32994135403657676,
70.71542814960631,3.706323818897638,0.45931915541793333,0.18256437624563032,0.9861591310302438,0.033329751473956074,img-9,0,41026.860709549175,392.28703248031496,82053.73339074802,10.750430098978558,3.122406869371701e-37,3.1118183902746124e-15,0.3284198305090485,
71.35660679133858,3.818590059055118,0.4476900212972442,0.1758588702573524,0.9859910277567535,0.030926342248192303,img-10,0,40983.03446358512,392.10316190944883,81966.08089320867,10.832944667014619,4.107426867781771e-37,3.8861713459573446e-15,0.33057557100081353,
70.7445250984252,3.7323449803149606,0.452445153919418,0.16765201587309028,0.9861009321351915,0.028107198426310914,img-11,0,40998.643529645335,392.19235974409446,81997.29902805116,10.886648531781688,5.109009541416897e-37,3.385543155406207e-15,0.3277575090200197,
104.7781126968504,3.9809916338582676,0.4983019658380586,0.27039118466359363,0.989451903213291,0.07311139274378159,img-12,0,33604.85934713061,338.4563853346457,67209.72902312993,9.609478179623729,1.2282813760772805e-35,5.074713048481123e-15,0.3316384106304747,
94.04422982283467,4.195066437007875,0.5416306267374372,0.40913316099097247,0.9924419255276771,0.167389943422465,img-13,0,39597.787701012814,365.3839197834645,79195.58655265739,8.403190814416252,1.221421282450899e-35,5.8778791378670536e-15,0.3324290992217554,
19.72785433070866,2.4382381889763782,0.49370515636481416,0.14181852345207877,0.9908234766736193,0.02011249359412782,img-14,0,39029.521613637524,389.63890255905505,78059.05511811018,10.157579620344302,3.942520629570399e-36,4.844208013332751e-15,0.33332740224989865,
157.32234251968504,6.066806102362205,0.4633471945371283,0.32413911435461856,0.9874217748529578,0.1050661654545965,img-15,0,37579.638237929015,353.982406496063,75159.2872785433,9.43590088147985,1.2256573202675287e-35,7.336544007939826e-15,0.3509171210850178,
122.56791338582677,5.448449803149606,0.4763519512441832,0.32768563921366706,0.9901959511467378,0.10737787814686957,img-16,0,37597.71457716635,354.10076279527556,75195.43996062988,9.468238166723136,1.2187844557674626e-35,7.232096400209162e-15,0.3443141330026115,
160.74950787401573,6.1888533464566935,0.460356550866184,0.31318777450350316,0.9871311272523303,0.09808658209845715,img-17,0,37561.253334781555,353.92421259842513,75122.51747047238,9.55154169423599,1.2197815704289702e-35,7.394170274630565e-15,0.351184871630703,
19.72785433070866,2.4382381889763782,0.49370515636481416,0.14181852345207877,0.9908234766736193,0.02011249359412782,img-18,0,39029.521613637524,389.63890255905505,78059.05511811018,10.157579620344302,3.942520629570399e-36,4.844208013332751e-15,0.33332740224989865,
20.24514025590551,2.4862819881889764,0.4798671446499918,0.14105827285304054,0.9905643220647042,0.01989743634028283,img-19,0,39036.482765732086,389.68546998031496,78072.97742372048,10.160662482135805,4.1504534120276205e-36,5.132339345003395e-15,0.3379697351280898,
19.72785433070866,2.4382381889763782,0.49370515636481416,0.14181852345207877,0.9908234766736193,0.02011249359412782,img-20,0,39029.521613637524,389.63890255905505,78059.05511811018,10.157579620344302,3.942520629570399e-36,4.844208013332751e-15,0.33332740224989865,
20.24514025590551,2.4862819881889764,0.4798671446499918,0.14105827285304054,0.9905643220647042,0.01989743634028283,img-21,0,39036.482765732086,389.68546998031496,78072.97742372048,10.160662482135805,4.1504534120276205e-36,5.132339345003395e-15,0.3379697351280898,
84.8845349409449,3.9013902559055125,0.5387093168895375,0.34925837496170564,0.9855628427479702,0.1219814124808914,img-22,0,45316.388310546245,411.7115526574803,90632.78918553147,8.781284628087722,2.516018164437706e-37,3.4755841977652643e-15,0.3313353054134518,
102.5134104330709,4.247047244094489,0.47652477929669956,0.2537672165239615,0.9896603025216416,0.06439780018231916,img-23,0,33561.345170826666,338.25479822834643,67122.70066437006,9.715200212424914,6.719099234848569e-37,3.6700728456371144e-15,0.33661794095660375,
66.90305118110236,3.752829724409449,0.5128099369409583,0.3108312528428476,0.9885721879613105,0.09661606774385426,img-24,0,45288.05824896693,411.63508858267716,90576.12906003935,9.077668135821952,3.6677949221799715e-37,3.832146721281245e-15,0.3356263024022264,
85.0050442913386,3.9969242125984263,0.514494106574304,0.2873831833497415,0.9854687321196454,0.08258909407223114,img-25,0,45232.67273371074,411.377091535433,90465.35802165348,9.269847649172037,4.587979419034906e-37,3.853756570876816e-15,0.33322915559280475,
67.35039370078741,3.822096456692913,0.49924233293991915,0.27927832540952285,0.9884495361889057,0.07799638304354733,img-26,0,45223.989847337405,411.38065944881885,90447.9922490157,9.388473619458612,3.397567181073048e-37,3.576430163808254e-15,0.3347241424026396,
86.32308070866142,4.0642224409448815,0.5091590336936809,0.27840696226402856,0.985206010305473,0.07751043663708423,img-27,0,45183.38004489044,411.1733513779527,90366.77263779525,9.450816316020562,1.214677974159573e-35,5.344836173138614e-15,0.33259280605926,
68.19758858267717,3.9100639763779528,0.4892842345520691,0.2709458206524639,0.98828225310942,0.07341163772903715,img-28,0,45182.388533581194,411.2049704724409,90364.78961614169,9.517122882118375,1.2295854580593443e-36,4.8406063816968945e-15,0.33717028269801486,
87.19986466535433,4.170583169291339,0.49594573786908974,0.2623968022994864,0.9850185990771746,0.06885208185699576,img-29,0,45135.62232767245,410.97619340551176,90271.25719734246,9.618458746834168,1.2288430075334717e-35,5.737415113040884e-15,0.3353328545795759,
68.87961368110237,3.9961245078740166,0.47401124457149274,0.251321246615799,0.9881309615296676,0.06316236900051926,img-30,0,45132.514121062406,411.00301427165346,90265.04078494085,9.697904598833896,1.2169914932613202e-35,5.6077560138902874e-15,0.33808517905727975,
152.82406496062995,5.862942913385828,0.47609023705899584,0.3520612472221429,0.9878289358741955,0.12394712179561079,img-31,0,37624.285197307036,354.0967027559055,75248.58120078736,9.111386424597086,6.024114387390592e-37,5.438478898814097e-15,0.35096529368655305,
118.3560531496063,5.254429133858268,0.48499971884174137,0.34720345409716263,0.9905628862700798,0.12055023853700052,img-32,0,37635.429019528354,354.2014025590551,75270.86884842518,9.226572109247453,1.215855028996365e-35,6.609012394041851e-15,0.344598530747629,
155.79638287401576,6.000738188976379,0.4678616246358227,0.33200631082418297,0.9875608217881812,0.11022819042708398,img-33,0,37595.741583736155,354.0249753937008,75191.49397145669,9.337647111675842,4.8269723294759065e-37,5.658179040228103e-15,0.35128062259615045,
104.93799212598425,4.031003937007874,0.48775630979585205,0.2514324305306883,0.9894139123351624,0.0632182671225694,img-34,0,33582.21014179981,338.3832431102362,67164.43061023622,9.778554341460712,1.2440987488538298e-35,5.175559014249041e-15,0.3331779319080974,
120.69420521653542,5.37543061023622,0.4793480838248636,0.33755100721403375,0.9903618547473222,0.11394068247120867,img-35,0,37616.09360575981,354.14585383858264,75232.19801919287,9.357268048058936,1.23084889565971e-35,7.01239625882704e-15,0.34415832155764187,
59.076710137795274,3.439037893700787,0.5647859372219971,0.38292157779023334,0.9916072343876831,0.14662893473736172,img-36,0,45627.931822089,410.4068036417323,91255.87616879924,8.194388067841762,2.7718517677190848e-37,3.598040013975337e-15,0.33024769742157656,
64.49514025590551,3.814283956692913,0.5447335163752991,0.3604870493288999,0.9908224952101965,0.12995091273385673,img-37,0,45582.61495741451,410.2138902559055,91165.24243356296,8.36585443334689,1.2859975460322113e-35,6.695451791168169e-15,0.3377593550097426,
