contrast,dissimilarity,homogeneity,energy,correlation,ASM,image,label,sum_of_squares,sum_average,sum_variance,sum_entropy,difference_variance,difference_entropy,IMC1,IMC2
650.4542076089695,10.278470647518265,0.39122914660457064,0.25674729727006323,0.9338637143204028,0.06591917465548222,img-0,0,32923.81836854531,334.70162509448227,65847.64695137316,9.630494006590688,9.864360542287818e-36,1.2675977768291223e-14,0.3812605274267021,
327.0085034013606,8.268392542202067,0.32626727788278326,0.14012851562815376,0.9351663434244183,0.019636000892149733,img-1,0,40453.373717519,389.52009322247415,80906.75932224738,11.090545422493804,2.1537328606025527e-36,8.571006722295358e-15,0.37460701645976996,
358.89858906525575,9.083522297808013,0.35658672612913644,0.22154380507929342,0.9214108107794395,0.04908165756901195,img-2,0,43437.4137511156,405.72915091962716,86874.83988410184,9.83944660901971,1.841712400610997e-35,1.3559280351976991e-14,0.3938670816026748,
363.1177248677249,9.125283446712018,0.29662837793036984,0.1341481935511374,0.9279055351173133,0.017995737833033425,img-3,0,40444.34543626463,389.4920005039052,80888.70275888128,11.130485146206103,2.893567509764281e-36,9.118456250980635e-15,0.38477254478152306,
326.0346434870245,8.281934996220711,0.32141103281906525,0.13238517330668498,0.9352165733797905,0.017525834111441013,img-4,0,40435.50942646991,389.45691609977325,80871.03073822122,11.162764812810131,6.101731165869997e-36,1.0934584042974421e-14,0.3751409942760859,
265.01001511715793,7.823822121441167,0.3614671618235232,0.22206243587641217,0.9419490769115105,0.049311725427365664,img-5,0,43429.273319567554,405.69305870496356,86858.55901990435,9.859428616058995,1.7823914232973257e-35,1.2711093745007538e-14,0.3872974303843419,
358.26448727639206,9.089506172839506,0.35577526132164145,0.2202306573216135,0.9214882053489984,0.048501542424309964,img-6,0,43424.982944408024,405.6766817838246,86849.9782690854,9.876529737956515,6.749759734931097e-36,1.13235613391292e-14,0.39393679274571214,
264.5362181909801,7.828357268833461,0.35998860296075946,0.2203996564956538,0.942013727994397,0.04857600858340219,img-7,0,43421.08907970453,405.6603048626859,86842.19053917873,9.883138652915033,5.203721253119659e-36,9.880203452232125e-15,0.38742210265535887,
332.9954648526077,8.210632401108592,0.34947255908670843,0.177209378040634,0.9345194971018049,0.031403163665548336,img-8,0,40525.06749660201,389.7813051146384,81050.14688838496,10.762422713270364,2.6412891352115466e-36,9.59117171898363e-15,0.373688422793899,
369.3621189216427,9.083585285966238,0.31371611762864726,0.1574473969095808,0.9271754904373138,0.02478968279360307,img-9,0,40500.89254835829,389.69179894179894,81001.79698916602,10.89091362936076,5.2923479439501624e-36,1.0122413853111985e-14,0.38373197579974827,
329.41061980347695,8.223670949861427,0.33729437911715593,0.15153826412975552,0.9349390256772683,0.022963845495459552,img-10,0,40485.672216626604,389.63636936255983,80971.35632401108,10.961375556510301,5.770106362117373e-36,1.076260565525286e-14,0.37393296404334925,
365.66471403376164,9.076782564877803,0.3067905243025055,0.14194358047088962,0.92763147218264,0.02014798003689592,img-11,0,40473.899982325755,389.6023557571176,80947.81185437132,11.019600071572059,2.8293658883720803e-36,9.464213849992111e-15,0.38359154615367513,
512.199609473419,8.988221214411691,0.39038444799684374,0.24181761831031917,0.9478566771074468,0.058475760525275214,img-12,0,32905.943779044785,334.63107835726885,65811.89777021919,9.770040960436258,4.22294892666659e-36,9.706424246062665e-15,0.3766166332298851,
475.71384479717824,9.082199546485262,0.47400165427832625,0.3829305336244653,0.961889500932347,0.14663579358191775,img-13,0,39008.17855871027,362.0328168304359,78016.36816578482,8.572277390968907,1.2334647723705854e-35,7.6174720567077e-15,0.36773612963999336,
112.66326530612244,5.838624338624339,0.3191396309501886,0.12230451410762476,0.9456433697133639,0.014958394171102183,img-14,0,38634.38341238133,387.80435878054925,77268.778659612,10.215134264952429,7.621484674027791e-36,1.187731374006612e-14,0.39947682978207394,
493.9052658100277,10.012219702695894,0.4135588736292968,0.3030121867927955,0.9605399649808658,0.09181638534495198,img-15,0,37001.13001071129,350.67271352985637,74002.27072310404,9.565579568207694,1.2629639614848283e-35,8.260365090928088e-15,0.37369084680981496,
738.0007558578989,11.665406903502141,0.40644916389568364,0.2964190201251962,0.9409954995976721,0.08786423549198147,img-16,0,36989.95112492054,350.63479465860416,73979.91295036531,9.630314222611752,1.2646182952154532e-35,8.111797372626859e-15,0.3776961354450981,
495.5755228017133,10.120118417737467,0.4063051363333965,0.2927642230889452,0.9603550287788626,0.08571089032087365,img-17,0,36983.161915069795,350.6165910808768,73966.33453010832,9.679921500790979,6.997778711461282e-37,5.834659480531337e-15,0.37412959166248333,
137.32224741748553,6.211766187956664,0.31011799232095305,0.12154820665854832,0.9337461539684615,0.01477396654190917,img-18,0,38634.38341238132,387.80435878054925,77268.778659612,10.215134264952429,9.80953630932539e-36,1.3359389272061045e-14,0.400900441089075,
112.67756361803981,5.83591584782061,0.3201566516107554,0.12223394575453425,0.9456379906848748,0.014941137494722423,img-19,0,38633.47194231171,387.79950869236586,77266.95571932479,10.217877102549252,7.40006190514537e-36,1.188361661377656e-14,0.3992933766068226,
137.32224741748553,6.211766187956664,0.31011799232095305,0.12154820665854832,0.9337461539684615,0.01477396654190917,img-20,0,38634.38341238132,387.80435878054925,77268.778659612,10.215134264952429,9.80953630932539e-36,1.3359389272061045e-14,0.400900441089075,
112.67756361803981,5.83591584782061,0.3201566516107554,0.12223394575453425,0.9456379906848748,0.014941137494722423,img-21,0,38633.47194231171,387.79950869236586,77266.95571932479,10.217877102549252,7.40006190514537e-36,1.188361661377656e-14,0.3992933766068226,
576.0125976316452,10.282942806752331,0.4314066100970573,0.31789119087440326,0.9020486651030214,0.10105480923554627,img-22,0,44907.103914518186,409.716049382716,89814.2203325774,8.93149230196666,1.2844072023157001e-36,6.552286578138681e-15,0.38350231845600297,
646.1679264298313,10.296170319979844,0.37771559223424644,0.2295112081029037,0.93416719516487,0.05267539464485438,img-23,0,32895.605249783344,334.5920886873268,65791.22071050643,9.849791626004043,2.058825150965143e-35,1.3878926040597397e-14,0.38157126380595535,
294.17586293776776,7.6145124716553285,0.4274356766462545,0.28146966291949727,0.9498556578285905,0.07922517114401542,img-24,0,44850.27568693754,409.4727891156462,89700.56386999239,9.233572462424268,1.2975852933339036e-36,6.657634596495478e-15,0.37494340822929473,
569.1939405391787,10.334782060972538,0.40418655496807443,0.2558446672931518,0.9026954842803102,0.06545649378234353,img-25,0,44822.87618595395,409.38038548752826,89645.76486520526,9.415300700327547,2.226703527524805e-36,7.86958700985218e-15,0.38449643630421804,
291.8071932476695,7.667989417989418,0.4083485899033633,0.24772431041978724,0.9500515570338145,0.061367333972959105,img-26,0,44786.04990976251,409.2186318972033,89572.11230788608,9.539991115432688,1.2886096739894348e-36,6.371304084962401e-15,0.37509554466740724,
292.1738473167045,7.715419501133788,0.4052715356182911,0.24670112475039654,0.9499400758624975,0.060861444953110716,img-27,0,44766.54446252956,409.13718820861675,89533.1014109347,9.596217328992264,1.8599887416646967e-36,6.715260860896079e-15,0.3753646471609925,
564.5971277399849,10.435752078609223,0.38661655177498466,0.2399168509478593,0.9031345439800958,0.05756009536873734,img-28,0,44750.76076475106,409.0791131267322,89501.53401360544,9.66582110744702,2.658465242852346e-36,7.833570591713263e-15,0.3846525849850943,
291.82231040564375,7.783257747543463,0.3961839991227369,0.2330220629347873,0.9498746004841129,0.05429928181438398,img-29,0,44718.27333305788,408.9369488536155,89436.55914588053,9.761740632265795,1.3588698810386252e-35,9.395782618831561e-15,0.37545247968699064,
561.3963214915597,10.489292013101538,0.37394557633471737,0.22068985095089416,0.9033979784145764,0.04870401031272788,img-30,0,44701.05271793042,408.8781809019904,89402.11791383216,9.84316960316802,1.4102517077354075e-36,7.0159979407322175e-15,0.3854257341297736,
740.3083270345176,11.509763164525072,0.42423508385827846,0.3302720033707302,0.9410841209734717,0.10907959621051562,img-31,0,37044.55552556395,350.7808641975309,74089.12175610987,9.245993029840607,1.2568004039993566e-35,8.155017072767503e-15,0.379054580920321,
495.244142101285,9.946082136558328,0.42239152090654936,0.31808883637505003,0.9605324017469513,0.10118050782643334,img-32,0,37027.80499086526,350.73494583018396,74055.62068531118,9.387808640528258,5.163823853186198e-37,5.517715015548479e-15,0.3744531434203967,
738.6248425296045,11.592466616276143,0.413345656805967,0.30964258811668,0.9410701016053516,0.09587853237559593,img-33,0,37017.233499609385,350.7150415721845,74034.477702192,9.46720402659659,1.2564683523152502e-35,7.983939094198185e-15,0.37828592348058226,
509.78628117913837,9.015936004031243,0.38154926433734637,0.22352035107807078,0.947991173242509,0.04996134734606402,img-34,0,32883.43074159172,334.5592718568909,65766.8716931217,9.936503084146489,4.073459830211658e-36,9.894610023021239e-15,0.37675727646354834,
738.4931972789117,11.613882590073066,0.4106320188710635,0.30618919813363,0.9410560158931472,0.09375182505371532,img-35,0,37008.36779090672,350.6793902746283,74016.74628369862,9.519539386109681,8.890807828837215e-37,6.212831853617854e-15,0.37817468225933765,
308.00434618291763,7.814247921390779,0.47977531086921843,0.35180620897547604,0.9565375555735949,0.12376760867369634,img-36,0,45189.3676383813,408.1472033257748,90378.74773242633,8.34561078165872,2.075414592111907e-36,7.185275096046728e-15,0.37410182658220625,
350.9586797682035,8.573318216175357,0.4623034181248846,0.33665605553815275,0.9503938749971323,0.11333729973050778,img-37,0,45166.734388184916,408.065129755606,90333.48122952887,8.489655371305282,1.4058888759495705e-35,9.097746770233464e-15,0.378653854363013,
307.74867724867727,7.856009070294786,0.46735448350603825,0.32893494557622865,0.9564419168733379,0.10819819842123651,img-38,0,45147.25593123071,407.993323255228,90294.52431342905,8.590271004521025,1.310586374572171e-35,8.283775759922034e-15,0.3732383320386527,
349.20817586293776,8.603489543965736,0.451512436937747,0.3165233230706834,0.9505032410719869,0.10018701404770824,img-39,0,45127.506782671335,407.92120181405886,90255.02601410927,8.689070062259807,1.7408501668615973e-36,6.893542123249407e-15,0.37808885061923353,
349.7857142857143,8.639959687578735,0.4469851320432469,0.31424051334558517,0.9504040511599438,0.0987471002276969,img-40,0,45114.34008540347,407.8626858150667,90228.69261778779,8.727798691125017,1.8677972139130354e-36,6.903446637331199e-15,0.37813947120488445,
308.8553791887126,7.953262786596122,0.452442104752917,0.3082755073139671,0.9561761964058804,0.09503378840968377,img-41,0,45102.38978376577,407.81645250692867,90204.79201310151,8.780972484288304,1.4510111976945094e-36,6.347893413605246e-15,0.37509903428320224,
349.2990677752583,8.67838246409675,0.4393873742130472,0.29871823744970566,0.950361735865365,0.08923258538505874,img-42,0,45084.59796055716,407.75560594608214,90169.20836482741,8.855938828390599,2.4751990352159622e-36,7.550841722512823e-15,0.378792082711145,
307.7744394053918,7.989480977576217,0.4444418286135733,0.28997547345869495,0.9562143518412185,0.0840857752075943,img-43,0,45073.96905579594,407.72253716301327,90147.95055429572,8.916738337537808,1.3785827929205549e-35,8.928469613503868e-15,0.3752576265961289,
484.07810531620066,9.986142605190224,0.41113804029803874,0.2647926916261152,0.9399429258385393,0.07011516953860293,img-44,0,37449.32882523987,365.61829176114895,74898.66880826408,9.28741403055066,1.9152766564416988e-35,1.4253496777721953e-14,0.3844914294816226,
510.1347946586042,9.053917863441674,0.3777505376235121,0.2208353958065753,0.9479326290214541,0.04876827204104677,img-45,0,32874.61866736825,334.5195263290501,65749.24754346182,9.97892575103718,3.459809764791347e-36,9.011307409683342e-15,0.37756884185010503,
331.40608465608466,8.231985386747292,0.39589199953318915,0.2426341464335593,0.9587783013325162,0.058871329015541894,img-46,0,37421.30674936573,365.5216049382716,74842.62465356512,9.487260486204699,1.7449113719555853e-35,1.3237833838076449e-14,0.3823286826032255,
481.1613126732176,10.037729906777528,0.3903769183046268,0.2248431943176832,0.9400469131437635,0.050554462030979457,img-47,0,37399.564057224256,365.4408541194256,74799.13926681787,9.626068971114297,1.0526388643526909e-35,1.3752868619930627e-14,0.3857607120314735,
331.6996094734191,8.312358276643993,0.3799579649495478,0.21905593924566688,0.9586023104359219,0.0479855045188013,img-48,0,37371.87881081552,365.3252078609222,74743.76877047119,9.745802743387905,7.860246033910547e-36,1.1871010866291642e-14,0.38274104307451723,
478.3300579491056,10.051524313429077,0.37901035272121913,0.2121830975337284,0.9402270958734223,0.0450216668790077,img-49,0,37354.75822099674,365.25900730662636,74709.5275888133,9.8130617196372,8.800031490110499e-36,1.3264846182413408e-14,0.3851159536486778,
330.89298311917366,8.350403124212647,0.37527706957532403,0.21242756128341567,0.9586001518424867,0.04512546879281932,img-50,0,37347.1104824994,365.2440791131267,74694.23211136305,9.850483501768814,4.4891625866653224e-36,9.974746548279925e-15,0.3822681582064926,
476.72480473670953,10.104245401864452,0.3707714151590832,0.2061060943921115,0.9403027123584667,0.04247972214556997,img-51,0,37328.3809549272,365.1604308390023,74656.77305366594,9.897064011021701,1.0888356670968964e-35,1.2930793911431286e-14,0.3855808961264567,
330.5020156210632,8.388133030990176,0.3667962264059478,0.2011995047638571,0.9585502010515231,0.04048124071722135,img-52,0,37307.96469888209,365.08188460569414,74615.94053917864,9.975450128935163,7.488490822315813e-36,1.1787272699233184e-14,0.3827039120443534,
475.9637188208617,10.140589569160998,0.36541629987634616,0.19953529102851125,0.9402677083646944,0.039814332365832684,img-53,0,37300.363918244126,365.0546737213404,74600.73897707232,9.99803415378048,1.1473387356439494e-35,1.4031995844479119e-14,0.3855692515155661,
317.13825900730666,7.423721340388008,0.4904781252607796,0.375296999810498,0.9613364385380765,0.14084783806676093,img-54,0,43365.24820459841,396.3029100529101,86730.50850340138,8.256535262554666,1.2946464901945216e-35,7.788550033036059e-15,0.3694293537654029,
496.81695641219454,9.736835474930713,0.46433217375019037,0.35766295836301765,0.9393524888701171,0.1279227917849857,img-55,0,43343.12125326013,396.2180650037793,86686.25459813557,8.411706404371934,2.1790562296188136e-36,7.51032325499291e-15,0.38134671936466963,
641.5288485764677,10.323129251700681,0.3665771571843452,0.21370394581947488,0.9344647377484451,0.04566937645881306,img-56,0,32865.0454756128,334.4877802973041,65730.10115898211,10.030030743316287,1.151650967102759e-35,1.2583235489633048e-14,0.38116551287898176,
316.2505039052658,7.474993701184178,0.47378508305086275,0.3484003687357091,0.9613532574146681,0.12138281693517808,img-57,0,43325.847917140345,396.15299823633154,86651.70792391027,8.51951985784404,1.2718922057308152e-36,6.2452466270992505e-15,0.3704663867201409,
494.7066641471404,9.767258755353994,0.4521122440257571,0.342082166349152,0.9394831569793609,0.11702020853412891,img-58,0,43311.16084311776,396.1000881834215,86622.33377425044,8.594927013568395,2.9648598022794546e-36,7.889396036225252e-15,0.38058058149332913,
494.4414210128497,9.807760141093478,0.44538830918899586,0.33554014183624575,0.939466184003232,0.1125871867834879,img-59,0,43296.93418106944,396.04509952128996,86593.88044847564,8.665640703928805,1.8871660733908102e-36,7.198781252947005e-15,0.38107232357583054,
316.2708490803729,7.541824137062232,0.463272161729809,0.33430742308917605,0.961250420714145,0.11176145313252538,img-60,0,43285.451314498205,396.002519526329,86570.91471403374,8.719340814601102,1.480089687862754e-36,6.68644772906034e-15,0.37114145803888055,
492.43720080624837,9.838687326782566,0.43776836552976967,0.3247133609778882,0.9396228735228088,0.10543876679755633,img-61,0,43271.093259192196,395.944885361552,86542.19860166285,8.783058250811582,2.3451793890477683e-36,7.613870451947269e-15,0.3814480303091992,
469.37207105064255,9.552847064751827,0.42136025487692075,0.29899631469454174,0.9366448617001107,0.08939879620091744,img-62,0,43259.66207739003,397.7706601158982,86519.33629377675,9.499541413976008,1.3419685074905863e-36,6.723364556532685e-15,0.3703419849151198,
409.0040312421265,8.750314940791132,0.4128373944856772,0.26839931249369114,0.9446891865920696,0.07203819094708606,img-63,0,43231.11096415564,397.66213151927434,86462.23406399594,9.703877185243254,5.0215818576044085e-37,5.664481913052889e-15,0.3699069778542522,
469.91490299823647,9.683358528596628,0.39938367433847877,0.2509103891722819,0.9363745983008268,0.06295602339458596,img-64,0,43202.68154422364,397.54176114890396,86405.37522045852,9.868620222828186,1.229306323889406e-35,7.929014059971904e-15,0.3721171493938112,
409.9283824640969,8.875850340136058,0.4000368743387678,0.23527931675732328,0.9444086199820962,0.05535635689379286,img-65,0,43171.14753259042,397.41250944822366,86342.3071932476,10.016725843805347,1.2873670563211326e-35,8.152315840397846e-15,0.3703177283871499,
411.3346560846562,8.959246661627617,0.397079846774288,0.23269396889386434,0.9441760912083778,0.054146483159578714,img-66,0,43155.41976840599,397.34725371630134,86310.85166288738,10.076503380143745,1.2955951165660472e-35,7.76243813100621e-15,0.37032113627506763,
494.68310657596385,9.832136558327036,0.4369595783655207,0.3445927972730054,0.9606767054579235,0.1187441959324346,img-67,0,37058.79695856123,350.8210506424792,74117.60462333079,9.1060290135281,7.44207552359888e-37,5.966119400780109e-15,0.3745856739010859,
472.8420256991686,9.912698412698413,0.38013280344455863,0.22259855150901225,0.9357706598674964,0.04955011513391038,img-68,0,43131.00861482266,397.2411186696901,86262.02935248171,10.179433269116142,1.4602733433385756e-36,6.6855473187198125e-15,0.37389540222688716,
413.42567397329304,9.110859158478208,0.379305413597891,0.22215676506448803,0.943787052693749,0.049353628263918134,img-69,0,43112.67641641031,397.1667926429831,86225.36495338877,10.233202863613908,8.003416742852164e-37,5.720307357607573e-15,0.37198930394693497,
477.00825144872766,10.092907533383725,0.3645567782642363,0.20299547232325996,0.9350730326228072,0.041207161783743396,img-70,0,43088.40730106995,397.0641849332325,86176.8267195767,10.329104075741046,4.24744101180265e-36,7.787649654750536e-15,0.3764554931327871,
183.18178382464095,6.655076845553037,0.4359955697945128,0.28590313570286413,0.9686708164659247,0.08174060300473034,img-71,0,45118.18168794324,410.82690854119426,90236.37591332829,9.320593438453798,1.9997541159718014e-36,7.424784266359079e-15,0.36864542406631845,
373.1357394809776,9.377991937515748,0.3951291585032828,0.24437266866484755,0.9359892973942775,0.05971800119037937,img-72,0,45067.93600570671,410.6254094230285,90135.88454270599,9.61768318652401,1.6651581671112383e-36,6.82511093208787e-15,0.379848240750219,
185.60323759133283,6.836797682035778,0.407888578055707,0.2257281343595194,0.968103898370984,0.05095319064142925,img-73,0,45032.74842920517,410.47902494331066,90065.50938523556,9.768838355326137,1.2899679055072765e-35,8.311688483504089e-15,0.37172429039039057,
375.01927437641723,9.495212899974806,0.37676116707838075,0.2048649298188552,0.9354128770370421,0.04196963946968447,img-74,0,45005.347668617964,410.3761652809272,90010.70786092214,9.8989717682546,4.3470182223501396e-36,8.452152539606747e-15,0.3805914534256312,
