energy,contrast,correlation,variance,homogeneity,sum_average,sum_variance,sum_entropy,entropy,difference_variance,difference_entropy,information_measure_of_correlation1,information_measure_of_correlation2,max_correlation_coefficient,image,label
0.008447207510471344,0.0,0.9999999999999992,1744.9160819612443,1.0,229.1219482421875,20103.8811194189,7.223021924554849,7.223021924554849,13124.216791573914,7.223021924554849,7.223021924554849,7.223021924554849,0.015869140625,img-0,0
0.013179779052734375,0.0,1.0000000000000004,2082.437097337096,1.0,171.4583740234375,15679.241895038629,6.947957575088073,6.947957575088073,7349.49350569025,6.947957575088073,6.947957575088073,6.947957575088073,0.06915283203125,img-1,0
0.04395204782485962,0.0,0.9999999999999988,1667.3573483787477,1.0,116.2940673828125,10050.506920624512,6.203543418827552,6.203543418827552,3381.0775271095326,6.203543418827552,6.203543418827552,6.203543418827552,0.19061279296875,img-2,0
0.00860413908958435,0.0,0.9999999999999992,1775.3994658254087,1.0,243.6275634765625,21940.195284683265,7.2429949518654535,7.2429949518654535,14838.597421381624,7.2429949518654535,7.2429949518654535,7.2429949518654535,0.018310546875,img-3,0
0.017679013311862946,0.0,1.0000000000000002,4264.486160740256,1.0,254.840087890625,33293.812241986394,7.112153307840257,7.112153307840257,16235.86759902536,7.112153307840257,7.112153307840257,7.112153307840257,0.107666015625,img-4,0
0.040424980223178864,0.0,0.9999999999999997,2967.7227301858384,1.0,168.3450927734375,18955.908485967655,6.553617223118922,6.553617223118922,7085.017565224323,6.553617223118922,6.553617223118922,6.553617223118922,0.18585205078125,img-5,0
0.006222203373908997,0.0,0.9999999999999999,2655.7503786943853,1.0,191.8648681640625,19826.033423680823,7.513384069266573,7.513384069266573,9203.031908903276,7.513384069266573,7.513384069266573,7.513384069266573,0.0120849609375,img-6,0
0.010821647942066193,0.0,0.9999999999999996,2660.961250066757,1.0,138.7646484375,15457.751914262772,7.236831283933676,7.236831283933676,4813.906913995743,7.236831283933676,7.236831283933676,7.236831283933676,0.06805419921875,img-7,0
0.020045369863510132,0.0,0.9999999999999998,2674.6256872080257,1.0,132.4085693359375,15081.510057229552,7.027325176311653,7.027325176311653,4383.00730839744,7.027325176311653,7.027325176311653,7.027325176311653,0.1217041015625,img-8,0
0.007042393088340759,0.0,1.0000000000000004,1804.5619760118425,1.0,214.4249267578125,18712.760207820662,7.363436660781518,7.363436660781518,11494.512303773314,7.363436660781518,7.363436660781518,7.363436660781518,0.01171875,img-9,0
0.062715083360672,0.0,0.9999999999999994,4010.965626683086,1.0,168.3909912109375,23132.743986982852,6.43962112492281,6.43962112492281,7088.881480250507,6.43962112492281,6.43962112492281,6.43962112492281,0.24261474609375,img-10,0
0.05753385275602341,0.0,0.9999999999999999,4118.652256429195,1.0,168.26025390625,23552.48728686571,6.513753256803175,6.513753256803175,7077.87826114893,6.513753256803175,6.513753256803175,6.513753256803175,0.2313232421875,img-11,0
0.005556210875511169,0.0,1.0,3035.3267242759466,1.0,242.782958984375,26877.198190405954,7.611961277946383,7.611961277946383,14735.89129330219,7.611961277946383,7.611961277946383,7.611961277946383,0.01055908203125,img-12,0
0.02837962657213211,0.0,0.9999999999999993,3405.379858907312,1.0,200.0184326171875,23623.362782288325,7.003716112268476,7.003716112268476,10001.8433466591,7.003716112268476,7.003716112268476,7.003716112268476,0.1553955078125,img-13,0
0.018059462308883667,0.0,0.9999999999999997,3272.6474878638983,1.0,183.334228515625,21493.449787810438,7.073167658969681,7.073167658969681,8402.859836354852,7.073167658969681,7.073167658969681,7.073167658969681,0.11175537109375,img-14,0
0.008131749927997589,0.0,1.0000000000000004,1322.0126499533653,1.0,255.97412109375,21668.73826724291,7.170841343307055,7.170841343307055,16380.687667429447,7.170841343307055,7.170841343307055,7.170841343307055,0.01446533203125,img-15,0
0.008936919271945953,0.0,0.9999999999999999,2031.4460195861757,1.0,276.8175048828125,27282.76683073116,7.167975694083491,7.167975694083491,19156.98275238646,7.167975694083491,7.167975694083491,7.167975694083491,0.0377197265625,img-16,0
0.00764811784029007,0.0,0.9999999999999994,2243.8010460697124,1.0,252.5926513671875,24925.96606545521,7.288593502795174,7.288593502795174,15950.761881176379,7.288593502795174,7.288593502795174,7.288593502795174,0.0167236328125,img-17,0
