energy,contrast,correlation,variance,homogeneity,sum_average,sum_variance,sum_entropy,entropy,difference_variance,difference_entropy,information_measure_of_correlation1,information_measure_of_correlation2,max_correlation_coefficient,image,label
0.0002089765625,1024.213500000006,0.6873565215372107,1746.0111001718515,0.143278329973046,227.71950000000052,18839.127721140565,12.654929621487923,12.654929621487923,8971.455960015472,12.654929621487923,8.186569780200625,8.186569780200625,0.001,img-0,0
0.0029645859374999996,1201.4828750000054,0.6970287956081807,2035.6556599999892,0.195390173494044,172.57337500000048,14305.957531875008,12.075848148292149,12.075848148292149,5041.374170937439,12.075848148292149,7.984466159794311,7.984466159794311,0.0515625,img-1,0
0.026233671875000007,693.7884375000027,0.783133370930163,1639.9800537695,0.29807588454260536,117.53006250000017,9189.600919386692,10.741914172465597,10.741914172465597,2344.85902005859,10.741914172465597,7.0219572790290785,7.0219572790290785,0.1606875,img-2,0
0.00033520312499999994,654.2065625000042,0.8137836745475769,1800.793264343754,0.18073302337979805,243.34593750000013,21118.00794056248,12.307435992922453,12.307435992922453,11736.059231093814,12.307435992922453,8.193179723523913,8.193179723523913,0.006625,img-3,0
0.0074410859375000004,1630.0784375000094,0.8003261243244045,4102.868458347685,0.22810697583503323,257.44468749999976,31407.18202858975,11.87010024074343,11.87010024074343,12723.300431074074,11.87010024074343,7.19449928145145,7.19449928145145,0.084875,img-4,0
0.024608179687500002,1202.3310000000042,0.7907494139554536,2863.736305624985,0.3000761038871448,170.47862499999957,17546.231027500013,10.926853532653224,10.926853532653224,5648.926350312526,10.926853532653224,7.114705498917024,7.114705498917024,0.156125,img-5,0
0.00017884375,1241.0734375000004,0.7644610190906511,2584.837116253899,0.15170241668649528,190.89693750000058,18272.32834087125,12.900728231577041,12.900728231577041,6220.91825237087,12.900728231577041,8.929967635909165,8.929967635909165,0.00125,img-6,0
0.0024700781250000014,1309.6421250000108,0.7502791536851243,2655.0699186367156,0.1983762605797537,139.45974999999973,14083.286333941383,12.325124641247378,12.325124641247378,3127.5855964726456,12.325124641247378,8.019033003400065,8.019033003400065,0.0469375,img-7,0
0.009860226562500001,1319.9215000000108,0.7526162285702926,2662.620520402288,0.24503374178300036,134.1458749999999,13857.020392832075,11.876978880142017,11.876978880142017,3065.8434607539502,11.876978880142017,7.754578275067621,7.754578275067621,0.0983125,img-8,0
0.000143203125,1355.3352500000033,0.6239114427510022,1780.317876000007,0.10838036053315708,214.14462499999982,17277.005630875003,13.061516219460584,13.061516219460584,7130.521540999922,13.061516219460584,8.160790133942195,8.160790133942195,0.0006875,img-9,0
0.046445929687499984,1547.5870624999968,0.8026278547323785,3980.5906576249067,0.30923829296182015,170.3241874999999,21466.210045625055,10.776493292906709,10.776493292906709,4789.961689624875,10.776493292906709,5.265857900726602,5.265857900726602,0.2150625,img-10,0
0.04153025781249999,1345.3296875000062,0.834458849339652,4018.3550957813304,0.3052750182881441,169.7630625000002,22047.827695656346,10.838662312144619,10.838662312144619,4880.283642781328,10.838662312144619,4.600512142485842,4.600512142485842,0.2029375,img-11,0
0.0001716640625,1085.1951250000047,0.8219472304166744,3070.1367523711524,0.1556364360506438,243.6381249999988,25841.974162613315,12.869007818616732,12.869007818616732,11014.008534519606,12.869007818616732,8.140298871328142,8.140298871328142,0.000875,img-12,0
0.017732515625000007,883.6838750000122,0.8686528062356682,3371.7589799999405,0.26681138835353785,202.40962500000046,22862.201451875004,11.600786221440414,11.600786221440414,7645.934464062545,11.600786221440414,7.301888839156196,7.301888839156196,0.132625,img-13,0
0.008561367187500004,701.3360625000084,0.8911079491497317,3219.823751000021,0.2699577099928868,186.18756250000018,20816.36197800007,11.670243355961386,11.670243355961386,6598.170387000051,11.670243355961386,7.876457021942223,7.876457021942223,0.0891875,img-14,0
