energy,contrast,correlation,variance,homogeneity,sum_average,sum_variance,sum_entropy,entropy,difference_variance,difference_entropy,information_measure_of_correlation1,information_measure_of_correlation2,max_correlation_coefficient,image,label
0.0002261003502770051,821.9791509196323,0.7546608992667156,1742.7157017814045,0.1547103968399196,228.41603678508324,19114.46360917465,12.571904894271361,12.571904894271361,9490.502493864387,12.571904894271361,8.487833060887041,8.487833060887041,0.001070798689846309,img-10305,0
0.002618975886501593,957.261778785593,0.7573463842911011,2018.3435838467205,0.2062476609761698,173.47518266565828,14557.113426330612,12.003070972501968,12.003070972501968,5315.003406871424,12.003070972501968,8.743421353507506,8.743421353507506,0.047871000251952636,img-10306,0
0.026205771727613604,642.2380322499336,0.800419345883845,1626.4645519499438,0.30277547734447513,117.98519778281694,9268.791540190441,10.6967431247914,10.6967431247914,2440.558538566178,10.6967431247914,7.865410128601652,7.865410128601652,0.16061980347694632,img-10307,0
0.0003594244916876262,474.4894179894113,0.8640456727558555,1803.0373557549033,0.19697856758221122,242.41219450743176,21237.122778235225,12.201126600741631,12.201126600741631,11963.458807220704,12.201126600741631,8.22887277288514,8.22887277288514,0.007054673721340388,img-10308,0
0.006804887347845271,1545.8048626858395,0.8083936732003403,4072.6387299505036,0.23792572641662393,257.95112118921645,31390.675685637772,11.815151088265242,11.815151088265242,13208.604138009377,11.815151088265242,7.660541339599461,7.660541339599461,0.08087679516250945,img-10309,0
0.025570057908478282,734.3675988914073,0.8725113748411862,2873.2135269799455,0.3191593206870796,170.78596623834608,18069.825070716022,10.786369140450484,10.786369140450484,5822.187416055544,10.786369140450484,7.154624968769332,7.154624968769332,0.15910808767951626,img-10310,0
0.00019505063206847273,917.2030108339787,0.8240089214762372,2555.613833666787,0.16626580204128477,189.59479717813,18377.054221865907,12.799302357673186,12.799302357673186,6429.540134799938,12.799302357673186,9.435265879939914,9.435265879939914,0.0015117157974300832,img-10311,0
0.0020945506689186875,1211.053602922668,0.7664756823897351,2590.6198250443003,0.20290184919461407,139.43329554043868,14021.06293916745,12.297645069037115,12.297645069037115,3304.4864256472138,12.297645069037115,7.857641936151623,7.857641936151623,0.04251700680272109,img-10312,0
0.009437670162453903,1090.852166792656,0.7944587591541925,2649.8240780931988,0.25021823267287324,134.23853615520287,14040.415915629312,11.821655778862407,11.821655778862407,3136.762187419115,11.821655778862407,8.377407371371634,8.377407371371634,0.09605694129503653,img-10313,0
0.0001549391254126764,1017.0246283698781,0.7147602313953205,1761.5281924974558,0.12146138145765405,213.6873897707219,17487.25832758933,12.962001199121858,12.962001199121858,7613.166381637032,12.962001199121858,7.651738548407119,7.651738548407119,0.000692869740488788,img-10314,0
0.04794223289196235,762.4516880826445,0.9030573738582128,3952.5172774979474,0.3286366993015671,170.57098765432102,22264.766423864836,10.604117302423376,10.604117302423376,5190.65305540017,10.604117302423376,6.040832975803441,6.040832975803441,0.218442932728647,img-10315,0
0.0373634042514293,1229.179579239122,0.8476796229491992,4001.7476275769486,0.30743021234517476,171.65828924162247,22220.54089479971,10.871573287400532,10.871573287400532,5241.094335657731,10.871573287400532,5.649760483568724,5.649760483568724,0.19223985890652556,img-10316,0
0.00018427488013205898,914.4345553036173,0.8500378541174464,3058.356887905079,0.16404524166004186,244.39399092970623,26186.559900595785,12.785238416064079,12.785238416064079,11375.928215733398,12.785238416064079,8.460371074575065,8.460371074575065,0.0008818342151675485,img-10317,0
0.017065775761141037,674.3517258755393,0.8990257110281512,3362.388482643878,0.2875803986980345,202.604686318972,23052.85534523083,11.491861119253361,11.491861119253361,8044.462300456434,11.491861119253361,8.383334903509642,8.383334903509642,0.13000755857898716,img-10318,0
0.009139742045955678,509.2922020660045,0.9200480631180532,3207.6090202541895,0.2805236955793586,186.32319223985854,20962.156544819674,11.549098975980034,11.549098975980034,6756.2034869944555,11.549098975980034,8.764278100872792,8.764278100872792,0.09303350970017636,img-10319,0
0.00019722482649452377,507.80889392793614,0.8031282079823936,1296.5600473777495,0.14172738124142806,256.93524817334276,21176.814982878597,12.658291273963947,12.658291273963947,12775.272496485046,12.658291273963947,9.566276974270858,9.566276974270858,0.000818846056941295,img-10320,0
0.0006414190957496817,748.0345175107077,0.7991673289396727,1871.063452336846,0.16395987449415309,280.60330057949164,26363.36442379394,12.501484278491413,12.501484278491413,15586.284228219842,12.501484278491413,9.713730589394046,9.713730589394046,0.02110103300579491,img-10321,0
0.00021263462786456463,1007.715482489297,0.7453573275646271,1987.5219617283542,0.14371997580785564,257.8592214663637,23491.385552230367,12.712384789617296,12.712384789617296,12537.998566983675,12.712384789617296,8.34241188050695,8.34241188050695,0.004283194759385236,img-10322,0
0.000260681150673832,1016.5927815570774,0.7436737384508442,1935.826570100864,0.1664837019359129,178.39121945074297,14769.002175412588,12.542833632234348,12.542833632234348,5525.164241975646,12.542833632234348,7.907416782422351,7.907416782422351,0.0015747039556563366,img-10323,0
0.00025159555717810765,1208.9303350970142,0.7070704209785368,2024.561137502175,0.167070843758631,168.5115898211129,14036.087569334497,12.606111353236786,12.606111353236786,4884.313325670305,12.606111353236786,8.2049904246036,8.2049904246036,0.002834467120181406,img-10324,0
0.0005693929541246246,1210.9841269841368,0.7260780099726412,2260.0360162607035,0.1862321643445876,155.46510456034213,13741.48131384629,12.450848858680358,12.450848858680358,4048.1922323840768,12.450848858680358,8.61831782230984,8.61831782230984,0.017573696145124718,img-10325,0
0.0002493578826228288,544.7341899722777,0.8381533931499233,1712.3753004593793,0.17732819076891204,271.1320231796425,24357.139452957428,12.42062939499286,12.42062939499286,15228.848114903785,12.42062939499286,10.236685991655188,10.236685991655188,0.0011967750062988158,img-10326,0
0.0015790523445084372,1150.6227639204094,0.8729267364082569,4510.442330496618,0.21074631375815814,308.79862685815107,40890.8906471418,12.337815955068642,12.337815955068642,19417.1867308591,12.337815955068642,8.426293927128594,8.426293927128594,0.03634416729654825,img-10327,0
0.000594110529442687,2050.699357520827,0.7883216173673415,4844.468904310337,0.16507564928969196,304.4034391534396,40389.948072583604,12.79690049509257,12.79690049509257,17699.98511447724,12.79690049509257,8.010710014621914,8.010710014621914,0.019400352733686066,img-10328,0
0.0002664419724012521,875.6689342403687,0.7302242234018992,1638.010707110045,0.15892320109947183,227.29163517258746,18471.218540743757,12.492662665449119,12.492662665449119,9616.527079865358,12.492662665449119,7.998164523735124,7.998164523735124,0.0015747039556563366,img-10329,0
0.019814433616638805,1138.9012345679118,0.8787668140685982,4693.766179366985,0.2751800171718935,232.48765432098793,31185.75987202146,11.439587983405168,11.439587983405168,10223.814502972564,11.439587983405168,6.569778183930148,6.569778183930148,0.1399596875787352,img-10330,0
0.01372193614901986,1258.7537792895166,0.8797555865348394,5223.064167603216,0.256740925478865,245.614701436131,34752.653274057404,11.754535332274724,11.754535332274724,11483.884297164801,11.754535332274724,7.343203083858835,7.343203083858835,0.11596119929453262,img-10331,0
0.00016740503578977945,589.493890148649,0.8253477493090847,1656.5690904554347,0.13606663262326346,327.09782060972736,33051.08434136608,12.837069891018494,12.837069891018494,21489.517175548444,12.837069891018494,9.520595350576144,9.520595350576144,0.0007558578987150416,img-10332,0
0.020452829471234002,618.3706223230051,0.9522376794774454,6482.369937780863,0.3061209425020503,328.9382716049374,52395.088086142285,11.003324872539697,11.003324872539697,23322.570669385295,11.003324872539697,7.431911809852047,7.431911809852047,0.1421012849584278,img-10333,0
0.011550272993121741,1062.1683673469504,0.8952229650957362,5063.010581284462,0.242825475691021,310.89915595868024,43308.80272157615,11.599417723452737,11.599417723452737,19555.32859485512,11.599417723452737,7.69310924337999,7.69310924337999,0.10626102292768959,img-10334,0
0.0001963757797661024,551.6267951625076,0.8641158677483177,2076.463225627863,0.1384330494557327,318.8288611741008,32802.371926220636,12.702712765515342,12.702712765515342,20684.888912455845,12.702712765515342,8.572288675771057,8.572288675771057,0.000818846056941295,img-10335,0
0.00028059010620289104,424.64714033761015,0.8418624951716689,1341.350028841394,0.171886778444911,270.3460569412955,23262.39510983447,12.279167262953663,12.279167262953663,14996.253347041307,12.279167262953663,9.25555246003427,9.25555246003427,0.0011967750062988158,img-10336,0
0.023835368157135654,374.71718316956026,0.960228784360504,4714.047965423009,0.30718677891452906,230.36054421768785,31718.436842639436,10.85842924661612,10.85842924661612,11057.573433674728,10.85842924661612,7.294306419034868,7.294306419034868,0.15337616528092718,img-10337,0
0.00020643738024870372,520.5444066515417,0.8159185937111649,1475.4743449660116,0.13773468702175254,341.1319601914858,33983.53047384217,12.61475261361952,12.61475261361952,24061.31083970496,12.61475261361952,9.230268321874522,9.230268321874522,0.000944822373393802,img-10338,0
0.05620126749504427,458.48280423279476,0.9465675593061007,4284.711181333621,0.35753274895154863,187.14833711262324,25459.58142265685,10.084587139068395,10.084587139068395,6936.73140807855,10.084587139068395,6.721109668839659,6.721109668839659,0.23645754598135552,img-10339,0
0.04780075948896212,1541.0078105316275,0.903749808552322,8000.645447001215,0.37311075904984764,285.5447215923414,50854.809201143784,9.257212256212176,9.257212256212176,17336.029158601614,9.257212256212176,5.9194230962823555,5.9194230962823555,0.21718316956412195,img-10340,0
0.0733467901685277,590.096056941296,0.9576743092907709,6970.337113134659,0.5361406556882651,211.57476694381515,38484.134189641365,7.6235591032526795,7.6235591032526795,10057.67858243843,7.6235591032526795,5.116185086819397,5.116185086819397,0.20256991685563114,img-10341,0
0.00017027751163733602,684.8089569161001,0.8812834110051201,2846.0788787104925,0.1358160257124332,315.6477072310421,35810.89825149393,12.852069876533438,12.852069876533438,19840.17276121958,12.852069876533438,7.780712959525997,7.780712959525997,0.0007558578987150416,img-10342,0
0.007976024316952221,795.751637692118,0.9119320297100133,4510.71701064642,0.23252737845371863,257.0918997228524,33815.8789586447,11.56734033820167,11.56734033820167,12916.311961240235,11.56734033820167,7.349610940290061,7.349610940290061,0.08742756361803981,img-10343,0
0.0037130083036452646,402.99823633156313,0.8987576555514577,1983.8795451812227,0.22373816918848222,191.72864701436012,16758.4665137597,11.638885442783355,11.638885442783355,7105.1919187168305,11.638885442783355,8.802997103302618,8.802997103302618,0.058138070042831946,img-10344,0
0.00015080498199671798,580.1891534391501,0.8873749523738094,2555.100094265593,0.13153592440017098,292.08131771227204,31081.472035840656,12.942146785032167,12.942146785032167,16757.459169259357,12.942146785032167,7.302130748916855,7.302130748916855,0.0006298815822625346,img-10345,0
0.00395493107613229,569.9608213655802,0.8596973107186959,2015.3697532641609,0.18810803910545146,197.10871756109654,17307.059215423065,12.188827355729096,12.188827355729096,6951.828169748564,12.188827355729096,9.067087108120091,9.067087108120091,0.06147644242882338,img-10346,0
0.005125885539867708,1083.071932476712,0.903015756041388,5539.0969323957,0.1806971155207085,288.3974552784093,42106.212344412714,12.310023224592705,12.310023224592705,15498.169981805515,12.310023224592705,6.708355076881623,6.708355076881623,0.07023179642227262,img-10347,0
